Unnamed: 0,STATION,LINENAME,ENTRIES,EXITS,TIMESTAMP,DAY,STATID,HOUR,HOURBIN,ENTRY_DIFF,EXIT_DIFF
136922,34 ST-PENN STA,123ACE,5414854,7000239,2019-11-22 05:00:00,FRI,34 ST-PENN STA__123ACE,5,"(3, 7]",3.0,4.0
136923,34 ST-PENN STA,123ACE,5415320,7000518,2019-11-22 09:00:00,FRI,34 ST-PENN STA__123ACE,9,"(7, 11]",466.0,279.0
136924,34 ST-PENN STA,123ACE,5415577,7000944,2019-11-22 13:00:00,FRI,34 ST-PENN STA__123ACE,13,"(11, 15]",257.0,426.0
136925,34 ST-PENN STA,123ACE,5415776,7001877,2019-11-22 17:00:00,FRI,34 ST-PENN STA__123ACE,17,"(15, 19]",199.0,933.0
136926,34 ST-PENN STA,123ACE,5416014,7002919,2019-11-22 21:00:00,FRI,34 ST-PENN STA__123ACE,21,"(19, 24]",238.0,1042.0
136927,34 ST-PENN STA,123ACE,496696,1122767,2019-11-16 01:00:00,SAT,34 ST-PENN STA__123ACE,1,"(-1, 3]",,
136928,34 ST-PENN STA,123ACE,496707,1122777,2019-11-16 05:00:00,SAT,34 ST-PENN STA__123ACE,5,"(3, 7]",11.0,10.0
136929,34 ST-PENN STA,123ACE,496756,1122940,2019-11-16 09:00:00,SAT,34 ST-PENN STA__123ACE,9,"(7, 11]",49.0,163.0
136930,34 ST-PENN STA,123ACE,496940,1123412,2019-11-16 13:00:00,SAT,34 ST-PENN STA__123ACE,13,"(11, 15]",184.0,472.0
136931,34 ST-PENN STA,123ACE,497142,1123942,2019-11-16 17:00:00,SAT,34 ST-PENN STA__123ACE,17,"(15, 19]",202.0,530.0
136932,34 ST-PENN STA,123ACE,497334,1124480,2019-11-16 21:00:00,SAT,34 ST-PENN STA__123ACE,21,"(19, 24]",192.0,538.0
136933,34 ST-PENN STA,123ACE,497428,1124681,2019-11-17 01:00:00,SUN,34 ST-PENN STA__123ACE,1,"(-1, 3]",94.0,201.0
136934,34 ST-PENN STA,123ACE,497433,1124685,2019-11-17 05:00:00,SUN,34 ST-PENN STA__123ACE,5,"(3, 7]",5.0,4.0
136935,34 ST-PENN STA,123ACE,497446,1124723,2019-11-17 09:00:00,SUN,34 ST-PENN STA__123ACE,9,"(7, 11]",13.0,38.0
136936,34 ST-PENN STA,123ACE,497573,1125086,2019-11-17 13:00:00,SUN,34 ST-PENN STA__123ACE,13,"(11, 15]",127.0,363.0
136937,34 ST-PENN STA,123ACE,497753,1125583,2019-11-17 17:00:00,SUN,34 ST-PENN STA__123ACE,17,"(15, 19]",180.0,497.0
136938,34 ST-PENN STA,123ACE,497887,1125880,2019-11-17 21:00:00,SUN,34 ST-PENN STA__123ACE,21,"(19, 24]",134.0,297.0
136939,34 ST-PENN STA,123ACE,497935,1125979,2019-11-18 01:00:00,MON,34 ST-PENN STA__123ACE,1,"(-1, 3]",48.0,99.0
136940,34 ST-PENN STA,123ACE,497937,1125980,2019-11-18 05:00:00,MON,34 ST-PENN STA__123ACE,5,"(3, 7]",2.0,1.0
136941,34 ST-PENN STA,123ACE,498574,1126342,2019-11-18 09:00:00,MON,34 ST-PENN STA__123ACE,9,"(7, 11]",637.0,362.0
136942,34 ST-PENN STA,123ACE,498953,1126887,2019-11-18 13:00:00,MON,34 ST-PENN STA__123ACE,13,"(11, 15]",379.0,545.0
136943,34 ST-PENN STA,123ACE,499149,1127866,2019-11-18 17:00:00,MON,34 ST-PENN STA__123ACE,17,"(15, 19]",196.0,979.0
136944,34 ST-PENN STA,123ACE,499370,1129264,2019-11-18 21:00:00,MON,34 ST-PENN STA__123ACE,21,"(19, 24]",221.0,1398.0
136945,34 ST-PENN STA,123ACE,499469,1129425,2019-11-19 01:00:00,TUE,34 ST-PENN STA__123ACE,1,"(-1, 3]",99.0,161.0
136946,34 ST-PENN STA,123ACE,499475,1129432,2019-11-19 05:00:00,TUE,34 ST-PENN STA__123ACE,5,"(3, 7]",6.0,7.0
136947,34 ST-PENN STA,123ACE,500427,1130361,2019-11-19 13:00:00,TUE,34 ST-PENN STA__123ACE,13,"(11, 15]",952.0,929.0
136948,34 ST-PENN STA,123ACE,500631,1131324,2019-11-19 17:00:00,TUE,34 ST-PENN STA__123ACE,17,"(15, 19]",204.0,963.0
136949,34 ST-PENN STA,123ACE,500862,1132642,2019-11-19 21:00:00,TUE,34 ST-PENN STA__123ACE,21,"(19, 24]",231.0,1318.0
136950,34 ST-PENN STA,123ACE,500955,1132809,2019-11-20 01:00:00,WED,34 ST-PENN STA__123ACE,1,"(-1, 3]",93.0,167.0
136951,34 ST-PENN STA,123ACE,500973,1132811,2019-11-20 05:00:00,WED,34 ST-PENN STA__123ACE,5,"(3, 7]",18.0,2.0
136952,34 ST-PENN STA,123ACE,501568,1133153,2019-11-20 09:00:00,WED,34 ST-PENN STA__123ACE,9,"(7, 11]",595.0,342.0
136953,34 ST-PENN STA,123ACE,501877,1133696,2019-11-20 13:00:00,WED,34 ST-PENN STA__123ACE,13,"(11, 15]",309.0,543.0
136954,34 ST-PENN STA,123ACE,502063,1134661,2019-11-20 17:00:00,WED,34 ST-PENN STA__123ACE,17,"(15, 19]",186.0,965.0
136955,34 ST-PENN STA,123ACE,502311,1136070,2019-11-20 21:00:00,WED,34 ST-PENN STA__123ACE,21,"(19, 24]",248.0,1409.0
136956,34 ST-PENN STA,123ACE,502413,1136268,2019-11-21 01:00:00,THU,34 ST-PENN STA__123ACE,1,"(-1, 3]",102.0,198.0
136957,34 ST-PENN STA,123ACE,502420,1136273,2019-11-21 05:00:00,THU,34 ST-PENN STA__123ACE,5,"(3, 7]",7.0,5.0
136958,34 ST-PENN STA,123ACE,502948,1136673,2019-11-21 09:00:00,THU,34 ST-PENN STA__123ACE,9,"(7, 11]",528.0,400.0
136959,34 ST-PENN STA,123ACE,503292,1137208,2019-11-21 13:00:00,THU,34 ST-PENN STA__123ACE,13,"(11, 15]",344.0,535.0
136960,34 ST-PENN STA,123ACE,503524,1138127,2019-11-21 17:00:00,THU,34 ST-PENN STA__123ACE,17,"(15, 19]",232.0,919.0
136961,34 ST-PENN STA,123ACE,503818,1139454,2019-11-21 21:00:00,THU,34 ST-PENN STA__123ACE,21,"(19, 24]",294.0,1327.0
136962,34 ST-PENN STA,123ACE,503928,1139697,2019-11-22 01:00:00,FRI,34 ST-PENN STA__123ACE,1,"(-1, 3]",110.0,243.0
136963,34 ST-PENN STA,123ACE,503932,1139702,2019-11-22 05:00:00,FRI,34 ST-PENN STA__123ACE,5,"(3, 7]",4.0,5.0
136964,34 ST-PENN STA,123ACE,504405,1140073,2019-11-22 09:00:00,FRI,34 ST-PENN STA__123ACE,9,"(7, 11]",473.0,371.0
136965,34 ST-PENN STA,123ACE,504710,1140660,2019-11-22 13:00:00,FRI,34 ST-PENN STA__123ACE,13,"(11, 15]",305.0,587.0
136966,34 ST-PENN STA,123ACE,504929,1141847,2019-11-22 17:00:00,FRI,34 ST-PENN STA__123ACE,17,"(15, 19]",219.0,1187.0
136967,34 ST-PENN STA,123ACE,505241,1143059,2019-11-22 21:00:00,FRI,34 ST-PENN STA__123ACE,21,"(19, 24]",312.0,1212.0
136968,34 ST-PENN STA,123ACE,560694,1282331,2019-11-16 01:00:00,SAT,34 ST-PENN STA__123ACE,1,"(-1, 3]",,
136969,34 ST-PENN STA,123ACE,560707,1282340,2019-11-16 05:00:00,SAT,34 ST-PENN STA__123ACE,5,"(3, 7]",13.0,9.0
136970,34 ST-PENN STA,123ACE,560744,1282561,2019-11-16 09:00:00,SAT,34 ST-PENN STA__123ACE,9,"(7, 11]",37.0,221.0
136971,34 ST-PENN STA,123ACE,560956,1283156,2019-11-16 13:00:00,SAT,34 ST-PENN STA__123ACE,13,"(11, 15]",212.0,595.0
136972,34 ST-PENN STA,123ACE,561227,1283715,2019-11-16 17:00:00,SAT,34 ST-PENN STA__123ACE,17,"(15, 19]",271.0,559.0
136973,34 ST-PENN STA,123ACE,561509,1284311,2019-11-16 21:00:00,SAT,34 ST-PENN STA__123ACE,21,"(19, 24]",282.0,596.0
136974,34 ST-PENN STA,123ACE,561617,1284557,2019-11-17 01:00:00,SUN,34 ST-PENN STA__123ACE,1,"(-1, 3]",108.0,246.0
136975,34 ST-PENN STA,123ACE,561625,1284571,2019-11-17 05:00:00,SUN,34 ST-PENN STA__123ACE,5,"(3, 7]",8.0,14.0
136976,34 ST-PENN STA,123ACE,561650,1284638,2019-11-17 09:00:00,SUN,34 ST-PENN STA__123ACE,9,"(7, 11]",25.0,67.0
136977,34 ST-PENN STA,123ACE,561773,1285122,2019-11-17 13:00:00,SUN,34 ST-PENN STA__123ACE,13,"(11, 15]",123.0,484.0
136978,34 ST-PENN STA,123ACE,561965,1285700,2019-11-17 17:00:00,SUN,34 ST-PENN STA__123ACE,17,"(15, 19]",192.0,578.0
136979,34 ST-PENN STA,123ACE,562105,1286074,2019-11-17 21:00:00,SUN,34 ST-PENN STA__123ACE,21,"(19, 24]",140.0,374.0
136980,34 ST-PENN STA,123ACE,562168,1286200,2019-11-18 01:00:00,MON,34 ST-PENN STA__123ACE,1,"(-1, 3]",63.0,126.0
136981,34 ST-PENN STA,123ACE,562169,1286204,2019-11-18 05:00:00,MON,34 ST-PENN STA__123ACE,5,"(3, 7]",1.0,4.0
136982,34 ST-PENN STA,123ACE,562742,1286781,2019-11-18 09:00:00,MON,34 ST-PENN STA__123ACE,9,"(7, 11]",573.0,577.0
136983,34 ST-PENN STA,123ACE,563074,1287494,2019-11-18 13:00:00,MON,34 ST-PENN STA__123ACE,13,"(11, 15]",332.0,713.0
136984,34 ST-PENN STA,123ACE,563315,1288571,2019-11-18 17:00:00,MON,34 ST-PENN STA__123ACE,17,"(15, 19]",241.0,1077.0
136985,34 ST-PENN STA,123ACE,563673,1290064,2019-11-18 21:00:00,MON,34 ST-PENN STA__123ACE,21,"(19, 24]",358.0,1493.0
136986,34 ST-PENN STA,123ACE,563803,1290242,2019-11-19 01:00:00,TUE,34 ST-PENN STA__123ACE,1,"(-1, 3]",130.0,178.0
136987,34 ST-PENN STA,123ACE,563811,1290249,2019-11-19 05:00:00,TUE,34 ST-PENN STA__123ACE,5,"(3, 7]",8.0,7.0
136988,34 ST-PENN STA,123ACE,564677,1291485,2019-11-19 13:00:00,TUE,34 ST-PENN STA__123ACE,13,"(11, 15]",866.0,1236.0
136989,34 ST-PENN STA,123ACE,564902,1292591,2019-11-19 17:00:00,TUE,34 ST-PENN STA__123ACE,17,"(15, 19]",225.0,1106.0
136990,34 ST-PENN STA,123ACE,565230,1294153,2019-11-19 21:00:00,TUE,34 ST-PENN STA__123ACE,21,"(19, 24]",328.0,1562.0
136991,34 ST-PENN STA,123ACE,565362,1294357,2019-11-20 01:00:00,WED,34 ST-PENN STA__123ACE,1,"(-1, 3]",132.0,204.0
136992,34 ST-PENN STA,123ACE,565376,1294362,2019-11-20 05:00:00,WED,34 ST-PENN STA__123ACE,5,"(3, 7]",14.0,5.0
136993,34 ST-PENN STA,123ACE,565917,1294915,2019-11-20 09:00:00,WED,34 ST-PENN STA__123ACE,9,"(7, 11]",541.0,553.0
136994,34 ST-PENN STA,123ACE,566235,1295567,2019-11-20 13:00:00,WED,34 ST-PENN STA__123ACE,13,"(11, 15]",318.0,652.0
136995,34 ST-PENN STA,123ACE,566464,1296732,2019-11-20 17:00:00,WED,34 ST-PENN STA__123ACE,17,"(15, 19]",229.0,1165.0
136996,34 ST-PENN STA,123ACE,566845,1298351,2019-11-20 21:00:00,WED,34 ST-PENN STA__123ACE,21,"(19, 24]",381.0,1619.0
136997,34 ST-PENN STA,123ACE,567004,1298605,2019-11-21 01:00:00,THU,34 ST-PENN STA__123ACE,1,"(-1, 3]",159.0,254.0
136998,34 ST-PENN STA,123ACE,567008,1298610,2019-11-21 05:00:00,THU,34 ST-PENN STA__123ACE,5,"(3, 7]",4.0,5.0
136999,34 ST-PENN STA,123ACE,567522,1299216,2019-11-21 09:00:00,THU,34 ST-PENN STA__123ACE,9,"(7, 11]",514.0,606.0
137000,34 ST-PENN STA,123ACE,567870,1299842,2019-11-21 13:00:00,THU,34 ST-PENN STA__123ACE,13,"(11, 15]",348.0,626.0
137001,34 ST-PENN STA,123ACE,568110,1300938,2019-11-21 17:00:00,THU,34 ST-PENN STA__123ACE,17,"(15, 19]",240.0,1096.0
137002,34 ST-PENN STA,123ACE,568501,1302453,2019-11-21 21:00:00,THU,34 ST-PENN STA__123ACE,21,"(19, 24]",391.0,1515.0
137003,34 ST-PENN STA,123ACE,568624,1302728,2019-11-22 01:00:00,FRI,34 ST-PENN STA__123ACE,1,"(-1, 3]",123.0,275.0
137004,34 ST-PENN STA,123ACE,568627,1302737,2019-11-22 05:00:00,FRI,34 ST-PENN STA__123ACE,5,"(3, 7]",3.0,9.0
137005,34 ST-PENN STA,123ACE,569055,1303245,2019-11-22 09:00:00,FRI,34 ST-PENN STA__123ACE,9,"(7, 11]",428.0,508.0
137006,34 ST-PENN STA,123ACE,569377,1303928,2019-11-22 13:00:00,FRI,34 ST-PENN STA__123ACE,13,"(11, 15]",322.0,683.0
137007,34 ST-PENN STA,123ACE,569642,1305334,2019-11-22 17:00:00,FRI,34 ST-PENN STA__123ACE,17,"(15, 19]",265.0,1406.0
137008,34 ST-PENN STA,123ACE,570013,1306846,2019-11-22 21:00:00,FRI,34 ST-PENN STA__123ACE,21,"(19, 24]",371.0,1512.0
137009,34 ST-PENN STA,123ACE,711622,1754401,2019-11-16 01:00:00,SAT,34 ST-PENN STA__123ACE,1,"(-1, 3]",,
137010,34 ST-PENN STA,123ACE,711635,1754439,2019-11-16 05:00:00,SAT,34 ST-PENN STA__123ACE,5,"(3, 7]",13.0,38.0
137011,34 ST-PENN STA,123ACE,711724,1754906,2019-11-16 09:00:00,SAT,34 ST-PENN STA__123ACE,9,"(7, 11]",89.0,467.0
137012,34 ST-PENN STA,123ACE,711999,1755904,2019-11-16 13:00:00,SAT,34 ST-PENN STA__123ACE,13,"(11, 15]",275.0,998.0
137013,34 ST-PENN STA,123ACE,712397,1756903,2019-11-16 17:00:00,SAT,34 ST-PENN STA__123ACE,17,"(15, 19]",398.0,999.0
137014,34 ST-PENN STA,123ACE,712659,1757810,2019-11-16 21:00:00,SAT,34 ST-PENN STA__123ACE,21,"(19, 24]",262.0,907.0
137015,34 ST-PENN STA,123ACE,712855,1758238,2019-11-17 01:00:00,SUN,34 ST-PENN STA__123ACE,1,"(-1, 3]",196.0,428.0
137016,34 ST-PENN STA,123ACE,712874,1758278,2019-11-17 05:00:00,SUN,34 ST-PENN STA__123ACE,5,"(3, 7]",19.0,40.0
137017,34 ST-PENN STA,123ACE,712920,1758450,2019-11-17 09:00:00,SUN,34 ST-PENN STA__123ACE,9,"(7, 11]",46.0,172.0
137018,34 ST-PENN STA,123ACE,713133,1759224,2019-11-17 13:00:00,SUN,34 ST-PENN STA__123ACE,13,"(11, 15]",213.0,774.0
137019,34 ST-PENN STA,123ACE,713412,1760225,2019-11-17 17:00:00,SUN,34 ST-PENN STA__123ACE,17,"(15, 19]",279.0,1001.0
137020,34 ST-PENN STA,123ACE,713630,1760949,2019-11-17 21:00:00,SUN,34 ST-PENN STA__123ACE,21,"(19, 24]",218.0,724.0
137021,34 ST-PENN STA,123ACE,713738,1761219,2019-11-18 01:00:00,MON,34 ST-PENN STA__123ACE,1,"(-1, 3]",108.0,270.0
137022,34 ST-PENN STA,123ACE,713741,1761246,2019-11-18 05:00:00,MON,34 ST-PENN STA__123ACE,5,"(3, 7]",3.0,27.0
137023,34 ST-PENN STA,123ACE,714419,1762039,2019-11-18 09:00:00,MON,34 ST-PENN STA__123ACE,9,"(7, 11]",678.0,793.0
137024,34 ST-PENN STA,123ACE,714866,1763217,2019-11-18 13:00:00,MON,34 ST-PENN STA__123ACE,13,"(11, 15]",447.0,1178.0
137025,34 ST-PENN STA,123ACE,715281,1764839,2019-11-18 17:00:00,MON,34 ST-PENN STA__123ACE,17,"(15, 19]",415.0,1622.0
137026,34 ST-PENN STA,123ACE,715932,1766807,2019-11-18 21:00:00,MON,34 ST-PENN STA__123ACE,21,"(19, 24]",651.0,1968.0
137027,34 ST-PENN STA,123ACE,716146,1767196,2019-11-19 01:00:00,TUE,34 ST-PENN STA__123ACE,1,"(-1, 3]",214.0,389.0
137028,34 ST-PENN STA,123ACE,716154,1767221,2019-11-19 05:00:00,TUE,34 ST-PENN STA__123ACE,5,"(3, 7]",8.0,25.0
137029,34 ST-PENN STA,123ACE,717147,1769450,2019-11-19 13:00:00,TUE,34 ST-PENN STA__123ACE,13,"(11, 15]",993.0,2229.0
137030,34 ST-PENN STA,123ACE,717530,1771205,2019-11-19 17:00:00,TUE,34 ST-PENN STA__123ACE,17,"(15, 19]",383.0,1755.0
137031,34 ST-PENN STA,123ACE,718208,1773204,2019-11-19 21:00:00,TUE,34 ST-PENN STA__123ACE,21,"(19, 24]",678.0,1999.0
137032,34 ST-PENN STA,123ACE,718430,1773611,2019-11-20 01:00:00,WED,34 ST-PENN STA__123ACE,1,"(-1, 3]",222.0,407.0
137033,34 ST-PENN STA,123ACE,718430,1773638,2019-11-20 05:00:00,WED,34 ST-PENN STA__123ACE,5,"(3, 7]",0.0,27.0
137034,34 ST-PENN STA,123ACE,718975,1774617,2019-11-20 09:00:00,WED,34 ST-PENN STA__123ACE,9,"(7, 11]",545.0,979.0
137035,34 ST-PENN STA,123ACE,719402,1775831,2019-11-20 13:00:00,WED,34 ST-PENN STA__123ACE,13,"(11, 15]",427.0,1214.0
137036,34 ST-PENN STA,123ACE,719790,1777525,2019-11-20 17:00:00,WED,34 ST-PENN STA__123ACE,17,"(15, 19]",388.0,1694.0
137037,34 ST-PENN STA,123ACE,720437,1779501,2019-11-20 21:00:00,WED,34 ST-PENN STA__123ACE,21,"(19, 24]",647.0,1976.0
137038,34 ST-PENN STA,123ACE,720718,1779893,2019-11-21 01:00:00,THU,34 ST-PENN STA__123ACE,1,"(-1, 3]",281.0,392.0
137039,34 ST-PENN STA,123ACE,720730,1779926,2019-11-21 05:00:00,THU,34 ST-PENN STA__123ACE,5,"(3, 7]",12.0,33.0
137040,34 ST-PENN STA,123ACE,721311,1780842,2019-11-21 09:00:00,THU,34 ST-PENN STA__123ACE,9,"(7, 11]",581.0,916.0
137041,34 ST-PENN STA,123ACE,721782,1782041,2019-11-21 13:00:00,THU,34 ST-PENN STA__123ACE,13,"(11, 15]",471.0,1199.0
137042,34 ST-PENN STA,123ACE,722195,1783751,2019-11-21 17:00:00,THU,34 ST-PENN STA__123ACE,17,"(15, 19]",413.0,1710.0
137043,34 ST-PENN STA,123ACE,722819,1785762,2019-11-21 21:00:00,THU,34 ST-PENN STA__123ACE,21,"(19, 24]",624.0,2011.0
137044,34 ST-PENN STA,123ACE,723107,1786242,2019-11-22 01:00:00,FRI,34 ST-PENN STA__123ACE,1,"(-1, 3]",288.0,480.0
137045,34 ST-PENN STA,123ACE,723111,1786269,2019-11-22 05:00:00,FRI,34 ST-PENN STA__123ACE,5,"(3, 7]",4.0,27.0
137046,34 ST-PENN STA,123ACE,723616,1787217,2019-11-22 09:00:00,FRI,34 ST-PENN STA__123ACE,9,"(7, 11]",505.0,948.0
137047,34 ST-PENN STA,123ACE,724023,1788540,2019-11-22 13:00:00,FRI,34 ST-PENN STA__123ACE,13,"(11, 15]",407.0,1323.0
137048,34 ST-PENN STA,123ACE,724480,1790445,2019-11-22 17:00:00,FRI,34 ST-PENN STA__123ACE,17,"(15, 19]",457.0,1905.0
137049,34 ST-PENN STA,123ACE,725134,1792091,2019-11-22 21:00:00,FRI,34 ST-PENN STA__123ACE,21,"(19, 24]",654.0,1646.0
137050,34 ST-PENN STA,123ACE,7509031,5591802,2019-11-16 01:00:00,SAT,34 ST-PENN STA__123ACE,1,"(-1, 3]",,
137051,34 ST-PENN STA,123ACE,7509059,5591851,2019-11-16 05:00:00,SAT,34 ST-PENN STA__123ACE,5,"(3, 7]",28.0,49.0
137052,34 ST-PENN STA,123ACE,7509103,5591902,2019-11-16 09:00:00,SAT,34 ST-PENN STA__123ACE,9,"(7, 11]",44.0,51.0
137053,34 ST-PENN STA,123ACE,7509349,5592123,2019-11-16 13:00:00,SAT,34 ST-PENN STA__123ACE,13,"(11, 15]",246.0,221.0
137054,34 ST-PENN STA,123ACE,7509754,5592340,2019-11-16 17:00:00,SAT,34 ST-PENN STA__123ACE,17,"(15, 19]",405.0,217.0
137055,34 ST-PENN STA,123ACE,7510113,5592554,2019-11-16 21:00:00,SAT,34 ST-PENN STA__123ACE,21,"(19, 24]",359.0,214.0
137056,34 ST-PENN STA,123ACE,7510512,5592685,2019-11-17 01:00:00,SUN,34 ST-PENN STA__123ACE,1,"(-1, 3]",399.0,131.0
137057,34 ST-PENN STA,123ACE,7510539,5592744,2019-11-17 05:00:00,SUN,34 ST-PENN STA__123ACE,5,"(3, 7]",27.0,59.0
137058,34 ST-PENN STA,123ACE,7510579,5592787,2019-11-17 09:00:00,SUN,34 ST-PENN STA__123ACE,9,"(7, 11]",40.0,43.0
137059,34 ST-PENN STA,123ACE,7510798,5592958,2019-11-17 13:00:00,SUN,34 ST-PENN STA__123ACE,13,"(11, 15]",219.0,171.0
137060,34 ST-PENN STA,123ACE,7511197,5593191,2019-11-17 17:00:00,SUN,34 ST-PENN STA__123ACE,17,"(15, 19]",399.0,233.0
137061,34 ST-PENN STA,123ACE,7511480,5593362,2019-11-17 21:00:00,SUN,34 ST-PENN STA__123ACE,21,"(19, 24]",283.0,171.0
137062,34 ST-PENN STA,123ACE,7511664,5593474,2019-11-18 01:00:00,MON,34 ST-PENN STA__123ACE,1,"(-1, 3]",184.0,112.0
137063,34 ST-PENN STA,123ACE,7511669,5593511,2019-11-18 05:00:00,MON,34 ST-PENN STA__123ACE,5,"(3, 7]",5.0,37.0
137064,34 ST-PENN STA,123ACE,7511762,5593595,2019-11-18 09:00:00,MON,34 ST-PENN STA__123ACE,9,"(7, 11]",93.0,84.0
137065,34 ST-PENN STA,123ACE,7512002,5593749,2019-11-18 13:00:00,MON,34 ST-PENN STA__123ACE,13,"(11, 15]",240.0,154.0
137066,34 ST-PENN STA,123ACE,7512484,5593986,2019-11-18 17:00:00,MON,34 ST-PENN STA__123ACE,17,"(15, 19]",482.0,237.0
137067,34 ST-PENN STA,123ACE,7513082,5594206,2019-11-18 21:00:00,MON,34 ST-PENN STA__123ACE,21,"(19, 24]",598.0,220.0
137068,34 ST-PENN STA,123ACE,7513556,5594283,2019-11-19 01:00:00,TUE,34 ST-PENN STA__123ACE,1,"(-1, 3]",474.0,77.0
137069,34 ST-PENN STA,123ACE,7513567,5594324,2019-11-19 05:00:00,TUE,34 ST-PENN STA__123ACE,5,"(3, 7]",11.0,41.0
137070,34 ST-PENN STA,123ACE,7513949,5594573,2019-11-19 13:00:00,TUE,34 ST-PENN STA__123ACE,13,"(11, 15]",382.0,249.0
137071,34 ST-PENN STA,123ACE,7514514,5594779,2019-11-19 17:00:00,TUE,34 ST-PENN STA__123ACE,17,"(15, 19]",565.0,206.0
137072,34 ST-PENN STA,123ACE,7515237,5594997,2019-11-19 21:00:00,TUE,34 ST-PENN STA__123ACE,21,"(19, 24]",723.0,218.0
137073,34 ST-PENN STA,123ACE,7515672,5595080,2019-11-20 01:00:00,WED,34 ST-PENN STA__123ACE,1,"(-1, 3]",435.0,83.0
137074,34 ST-PENN STA,123ACE,7515686,5595116,2019-11-20 05:00:00,WED,34 ST-PENN STA__123ACE,5,"(3, 7]",14.0,36.0
137075,34 ST-PENN STA,123ACE,7515792,5595190,2019-11-20 09:00:00,WED,34 ST-PENN STA__123ACE,9,"(7, 11]",106.0,74.0
137076,34 ST-PENN STA,123ACE,7516096,5595350,2019-11-20 13:00:00,WED,34 ST-PENN STA__123ACE,13,"(11, 15]",304.0,160.0
137077,34 ST-PENN STA,123ACE,7516588,5595503,2019-11-20 17:00:00,WED,34 ST-PENN STA__123ACE,17,"(15, 19]",492.0,153.0
137078,34 ST-PENN STA,123ACE,7517303,5595777,2019-11-20 21:00:00,WED,34 ST-PENN STA__123ACE,21,"(19, 24]",715.0,274.0
137079,34 ST-PENN STA,123ACE,7517774,5595850,2019-11-21 01:00:00,THU,34 ST-PENN STA__123ACE,1,"(-1, 3]",471.0,73.0
137080,34 ST-PENN STA,123ACE,7517792,5595885,2019-11-21 05:00:00,THU,34 ST-PENN STA__123ACE,5,"(3, 7]",18.0,35.0
137081,34 ST-PENN STA,123ACE,7517897,5595944,2019-11-21 09:00:00,THU,34 ST-PENN STA__123ACE,9,"(7, 11]",105.0,59.0
137082,34 ST-PENN STA,123ACE,7518220,5596121,2019-11-21 13:00:00,THU,34 ST-PENN STA__123ACE,13,"(11, 15]",323.0,177.0
137083,34 ST-PENN STA,123ACE,7518746,5596271,2019-11-21 17:00:00,THU,34 ST-PENN STA__123ACE,17,"(15, 19]",526.0,150.0
137084,34 ST-PENN STA,123ACE,7519527,5596521,2019-11-21 21:00:00,THU,34 ST-PENN STA__123ACE,21,"(19, 24]",781.0,250.0
137085,34 ST-PENN STA,123ACE,7520032,5596663,2019-11-22 01:00:00,FRI,34 ST-PENN STA__123ACE,1,"(-1, 3]",505.0,142.0
137086,34 ST-PENN STA,123ACE,7520048,5596688,2019-11-22 05:00:00,FRI,34 ST-PENN STA__123ACE,5,"(3, 7]",16.0,25.0
137087,34 ST-PENN STA,123ACE,7520137,5596769,2019-11-22 09:00:00,FRI,34 ST-PENN STA__123ACE,9,"(7, 11]",89.0,81.0
137088,34 ST-PENN STA,123ACE,7520514,5596957,2019-11-22 13:00:00,FRI,34 ST-PENN STA__123ACE,13,"(11, 15]",377.0,188.0
137089,34 ST-PENN STA,123ACE,7521033,5597149,2019-11-22 17:00:00,FRI,34 ST-PENN STA__123ACE,17,"(15, 19]",519.0,192.0
137090,34 ST-PENN STA,123ACE,7521691,5597418,2019-11-22 21:00:00,FRI,34 ST-PENN STA__123ACE,21,"(19, 24]",658.0,269.0
137091,34 ST-PENN STA,123,824451,706159,2019-11-16 03:00:00,SAT,34 ST-PENN STA__123,3,"(-1, 3]",,
137092,34 ST-PENN STA,123,824468,706166,2019-11-16 07:00:00,SAT,34 ST-PENN STA__123,7,"(3, 7]",17.0,7.0
137093,34 ST-PENN STA,123,824562,706316,2019-11-16 11:00:00,SAT,34 ST-PENN STA__123,11,"(7, 11]",94.0,150.0
137094,34 ST-PENN STA,123,824692,706634,2019-11-16 15:00:00,SAT,34 ST-PENN STA__123,15,"(11, 15]",130.0,318.0
137095,34 ST-PENN STA,123,824907,706905,2019-11-16 19:00:00,SAT,34 ST-PENN STA__123,19,"(15, 19]",215.0,271.0
137096,34 ST-PENN STA,123,825066,707078,2019-11-16 23:00:00,SAT,34 ST-PENN STA__123,23,"(19, 24]",159.0,173.0
137097,34 ST-PENN STA,123,825137,707106,2019-11-17 03:00:00,SUN,34 ST-PENN STA__123,3,"(-1, 3]",71.0,28.0
137098,34 ST-PENN STA,123,825154,707112,2019-11-17 07:00:00,SUN,34 ST-PENN STA__123,7,"(3, 7]",17.0,6.0
137099,34 ST-PENN STA,123,825205,707203,2019-11-17 11:00:00,SUN,34 ST-PENN STA__123,11,"(7, 11]",51.0,91.0
137100,34 ST-PENN STA,123,825348,707407,2019-11-17 15:00:00,SUN,34 ST-PENN STA__123,15,"(11, 15]",143.0,204.0
137101,34 ST-PENN STA,123,825532,707613,2019-11-17 19:00:00,SUN,34 ST-PENN STA__123,19,"(15, 19]",184.0,206.0
137102,34 ST-PENN STA,123,825633,707667,2019-11-17 23:00:00,SUN,34 ST-PENN STA__123,23,"(19, 24]",101.0,54.0
